iters,fevals,fitness,time
0,54476,0.12737885832911117,0.20099997520446777
1,54582,0.12737885832911117,0.20099997520446777
2,54690,0.12737885832911117,0.20099997520446777
3,54797,0.12737885832911117,0.20199990272521973
4,54907,0.12737885832911117,0.20199990272521973
5,55016,0.12737885832911117,0.20300006866455078
6,55124,0.12737885832911117,0.20300006866455078
7,55232,0.12737885832911117,0.20300006866455078
8,55341,0.12737885832911117,0.20300006866455078
9,55450,0.12737885832911117,0.20399999618530273
10,55559,0.1280689422362059,0.20399999618530273
11,55666,0.1280689422362059,0.20399999618530273
12,55775,0.1280689422362059,0.2049999237060547
13,55883,0.1280689422362059,0.2049999237060547
14,55991,0.12806894223620593,0.2049999237060547
15,56101,0.12806894223620593,0.20599985122680664
16,56211,0.12806894223620593,0.20599985122680664
17,56319,0.1280689422362059,0.20599985122680664
18,56429,0.1280689422362059,0.2070000171661377
19,56538,0.1280689422362059,0.2070000171661377
20,56648,0.12737885832911117,0.2070000171661377
21,56758,0.12737885832911117,0.20799994468688965
22,56867,0.12737885832911117,0.20799994468688965
23,56975,0.12737885832911117,0.20799994468688965
24,57085,0.12737885832911117,0.2089998722076416
25,57195,0.12737885832911117,0.2089998722076416
26,57305,0.12737885832911117,0.2089998722076416
27,57413,0.12737885832911117,0.21000003814697266
28,57522,0.12737885832911117,0.21000003814697266
29,57629,0.12737885832911117,0.21000003814697266
30,57737,0.12737885832911117,0.21000003814697266
31,57846,0.12737885832911117,0.2109999656677246
32,57956,0.12737885832911117,0.2109999656677246
33,58065,0.12737885832911117,0.2109999656677246
34,58174,0.12737885832911117,0.21199989318847656
35,58283,0.12737885832911117,0.21199989318847656
36,58393,0.12737885832911117,0.21199989318847656
37,58502,0.12737885832911117,0.21300005912780762
38,58610,0.12737885832911117,0.21300005912780762
39,58719,0.12737885832911117,0.21300005912780762
40,58829,0.12737885832911117,0.21399998664855957
41,58938,0.12737885832911117,0.21399998664855957
42,59048,0.12737885832911117,0.21399998664855957
43,59156,0.12737885832911117,0.21499991416931152
44,59266,0.12737885832911117,0.21499991416931152
45,59373,0.12737885832911117,0.21499991416931152
46,59481,0.12737885832911117,0.21599984169006348
47,59590,0.12737885832911117,0.21599984169006348
48,59698,0.12737885832911117,0.21599984169006348
49,59808,0.12737885832911117,0.21700000762939453
50,59917,0.12737885832911117,0.21700000762939453
51,60025,0.12737885832911117,0.21700000762939453
52,60134,0.12737885832911117,0.21799993515014648
53,60243,0.12737885832911117,0.21799993515014648
54,60352,0.12737885832911117,0.21899986267089844
55,60460,0.12737885832911117,0.21899986267089844
56,60567,0.12737885832911117,0.21899986267089844
57,60676,0.12737885832911117,0.2200000286102295
58,60785,0.12740148372753068,0.2200000286102295
59,60894,0.12740148372753068,0.22099995613098145
60,61004,0.12740148372753068,0.22099995613098145
61,61112,0.12737885832911117,0.22099995613098145
62,61222,0.12737885832911117,0.2219998836517334
63,61332,0.12737885832911117,0.2219998836517334
64,61441,0.12737885832911117,0.2219998836517334
65,61549,0.12737885832911117,0.22300004959106445
66,61658,0.12754798194945594,0.22300004959106445
67,61766,0.12754798194945594,0.22300004959106445
