iters,fevals,fitness,time
0,40914,0.1243421202925431,0.11899995803833008
1,40996,0.12150029047520794,0.11999988555908203
2,41078,0.12150029047520794,0.11999988555908203
3,41160,0.12150029047520794,0.11999988555908203
4,41242,0.12131857476895085,0.11999988555908203
5,41324,0.12131857476895085,0.11999988555908203
6,41405,0.12131857476895085,0.12100005149841309
7,41487,0.12131857476895085,0.12100005149841309
8,41570,0.12196689191090601,0.12100005149841309
9,41654,0.12196689191090601,0.12100005149841309
10,41737,0.12196689191090601,0.12100005149841309
11,41818,0.12196689191090601,0.12199997901916504
12,41902,0.12048048385330894,0.12199997901916504
13,41983,0.12065565078792187,0.12199997901916504
14,42065,0.12065565078792193,0.12199997901916504
15,42148,0.12065565078792193,0.12299990653991699
16,42228,0.11982758261731577,0.12299990653991699
17,42310,0.11982758261731577,0.12299990653991699
18,42393,0.11982758261731577,0.12299990653991699
19,42475,0.11923013878296577,0.12299990653991699
20,42558,0.1196620942815263,0.12400007247924805
21,42641,0.1196620942815263,0.12400007247924805
22,42724,0.11966209428152633,0.12400007247924805
23,42806,0.11625905816211055,0.12400007247924805
24,42889,0.11711539466503373,0.12400007247924805
25,42972,0.11808681118852127,0.125
26,43054,0.11870932321020186,0.125
27,43133,0.11870932321020186,0.125
28,43216,0.11870932321020186,0.125
29,43298,0.11870932321020186,0.125
30,43381,0.1201719722821853,0.12599992752075195
31,43464,0.1201719722821853,0.12599992752075195
32,43547,0.1201719722821853,0.12599992752075195
33,43629,0.1201719722821853,0.12599992752075195
34,43709,0.1201719722821853,0.12599992752075195
35,43792,0.12015223910034609,0.127000093460083
36,43876,0.12015223910034609,0.127000093460083
37,43958,0.12015223910034609,0.127000093460083
38,44041,0.12015223910034609,0.127000093460083
39,44120,0.12015223910034609,0.12800002098083496
40,44203,0.11786883354315983,0.12800002098083496
41,44284,0.11937626726163522,0.12800002098083496
42,44365,0.11937626726163528,0.12800002098083496
43,44447,0.12004185858595813,0.12800002098083496
44,44530,0.1200418585859581,0.12899994850158691
45,44614,0.1200418585859581,0.12899994850158691
46,44696,0.1200418585859581,0.12899994850158691
47,44778,0.1200418585859581,0.12899994850158691
48,44858,0.12021631812080082,0.13000011444091797
49,44940,0.12021631812080082,0.13000011444091797
50,45022,0.12021631812080082,0.13000011444091797
51,45105,0.12021631812080082,0.13000011444091797
52,45185,0.12021631812080082,0.13000011444091797
53,45264,0.12102159882982635,0.13100004196166992
54,45346,0.12102159882982635,0.13100004196166992
55,45428,0.12102159882982635,0.13100004196166992
56,45511,0.12102159882982635,0.13100004196166992
57,45594,0.12102159882982635,0.13199996948242188
58,45676,0.12102159882982635,0.13199996948242188
59,45758,0.12102159882982635,0.13199996948242188
60,45839,0.12102159882982635,0.13199996948242188
61,45922,0.12102159882982635,0.13199996948242188
62,46005,0.12182395160585378,0.13299989700317383
63,46086,0.12182395160585378,0.13299989700317383
64,46168,0.12182395160585376,0.13299989700317383
65,46249,0.12182395160585376,0.13299989700317383
66,46332,0.12182395160585376,0.13299989700317383
67,46414,0.12182395160585376,0.13400006294250488
68,46496,0.11907055645107788,0.13400006294250488
69,46579,0.11909035411906485,0.13400006294250488
70,46662,0.11907055645107788,0.13400006294250488
71,46745,0.11849795592807846,0.13400006294250488
72,46826,0.1183372137824257,0.13499999046325684
73,46906,0.1183372137824257,0.13499999046325684
74,46989,0.1183021027383111,0.13499999046325684
75,47070,0.11834364455209141,0.13499999046325684
76,47149,0.11834364455209141,0.13499999046325684
77,47232,0.1183021027383111,0.1359999179840088
78,47316,0.11933500706194687,0.1359999179840088
79,47398,0.11933500706194687,0.1359999179840088
80,47481,0.11812080611208631,0.1359999179840088
81,47561,0.11890713873621214,0.1359999179840088
82,47644,0.11812080611208631,0.13700008392333984
83,47726,0.12313322141219772,0.13700008392333984
84,47810,0.12313322141219772,0.13700008392333984
85,47893,0.12313322141219772,0.13700008392333984
86,47976,0.12313322141219772,0.13700008392333984
87,48061,0.12313322141219772,0.1380000114440918
88,48142,0.12313322141219772,0.1380000114440918
89,48224,0.12313322141219772,0.1380000114440918
90,48307,0.12313322141219772,0.1380000114440918
91,48385,0.12313322141219772,0.1380000114440918
92,48467,0.12313322141219772,0.1380000114440918
93,48549,0.1200360780558318,0.13899993896484375
94,48634,0.1200360780558318,0.13899993896484375
95,48717,0.1200360780558318,0.13899993896484375
96,48797,0.1200360780558318,0.13899993896484375
97,48878,0.1200360780558318,0.13899993896484375
98,48961,0.1200360780558318,0.1400001049041748
99,49043,0.1200360780558318,0.1400001049041748
100,49127,0.12131568672423307,0.1400001049041748
101,49209,0.1200360780558318,0.1400001049041748
102,49292,0.1200360780558318,0.1400001049041748
103,49372,0.1169659410815222,0.1400001049041748
104,49455,0.11707227970116034,0.14100003242492676
105,49536,0.11707227970116034,0.14100003242492676
106,49619,0.11707227970116034,0.14100003242492676
107,49699,0.11707227970116037,0.14100003242492676
108,49779,0.11911768480219191,0.14100003242492676
109,49861,0.11972863284793542,0.14100003242492676
110,49943,0.11972863284793532,0.1419999599456787
111,50024,0.11972863284793532,0.1419999599456787
112,50106,0.12140864868072984,0.1419999599456787
113,50189,0.11740694883183346,0.1419999599456787
114,50269,0.11740694883183346,0.1419999599456787
115,50352,0.12396106187793882,0.14299988746643066
116,50435,0.12510927583208306,0.14299988746643066
117,50517,0.12510927583208306,0.14299988746643066
118,50598,0.12115887212843422,0.14299988746643066
119,50678,0.12027435173815239,0.14299988746643066
120,50757,0.12705939133289698,0.14299988746643066
121,50840,0.12705939133289698,0.14400005340576172
122,50921,0.12705939133289698,0.14400005340576172
123,51002,0.12027435173815239,0.14400005340576172
124,51084,0.11972863284793542,0.14400005340576172
125,51166,0.11972863284793542,0.14400005340576172
126,51245,0.11972863284793542,0.14400005340576172
127,51329,0.11972863284793542,0.14499998092651367
128,51412,0.11972863284793542,0.14499998092651367
129,51493,0.11972863284793542,0.14499998092651367
130,51572,0.12091757982533141,0.14499998092651367
131,51655,0.11972863284793542,0.14499998092651367
132,51738,0.11972863284793542,0.14499998092651367
133,51821,0.11972863284793539,0.14599990844726562
134,51905,0.11972863284793542,0.14599990844726562
135,51986,0.11972863284793539,0.14599990844726562
136,52066,0.12173442798545427,0.14599990844726562
137,52148,0.12173442798545427,0.14599990844726562
138,52232,0.12173442798545427,0.14700007438659668
139,52314,0.11972863284793539,0.14700007438659668
140,52396,0.11972863284793539,0.14700007438659668
141,52478,0.1202343539615969,0.14700007438659668
142,52562,0.1202343539615969,0.14700007438659668
143,52643,0.1202343539615969,0.14800000190734863
144,52722,0.11873508608471704,0.14800000190734863
145,52803,0.12339914155590312,0.14800000190734863
146,52883,0.12339914155590312,0.14800000190734863
147,52965,0.12339914155590312,0.14800000190734863
148,53048,0.12339914155590312,0.14899992942810059
149,53128,0.12339914155590312,0.14899992942810059
150,53207,0.12075556313262979,0.14899992942810059
151,53289,0.12075556313262979,0.14899992942810059
152,53369,0.12075556313262979,0.15000009536743164
153,53452,0.12075556313262979,0.15000009536743164
154,53534,0.12075556313262979,0.15000009536743164
155,53614,0.12075556313262979,0.15000009536743164
156,53697,0.12075556313262979,0.15000009536743164
157,53779,0.12075556313262979,0.1510000228881836
158,53858,0.12075556313262979,0.1510000228881836
159,53940,0.12173652448578154,0.1510000228881836
160,54024,0.12173652448578154,0.1510000228881836
161,54106,0.12173652448578154,0.1510000228881836
162,54186,0.12173652448578154,0.15199995040893555
163,54267,0.12173652448578154,0.15199995040893555
164,54352,0.12352296717820921,0.15199995040893555
165,54435,0.12352296717820921,0.15199995040893555
166,54518,0.12352296717820921,0.15199995040893555
167,54600,0.12380089794319929,0.1530001163482666
168,54683,0.12352296717820921,0.1530001163482666
169,54766,0.12352296717820921,0.1530001163482666
170,54848,0.12352296717820921,0.1530001163482666
171,54930,0.12352296717820921,0.1530001163482666
172,55010,0.12352296717820921,0.15400004386901855
173,55095,0.11980467422641788,0.15400004386901855
174,55175,0.12120795725139374,0.15400004386901855
175,55257,0.12120795725139374,0.15400004386901855
176,55339,0.12157101102008734,0.1549999713897705
177,55422,0.12120795725139374,0.1549999713897705
178,55505,0.12258368647236334,0.1549999713897705
179,55583,0.12475400217770255,0.1549999713897705
180,55665,0.12475400217770255,0.1549999713897705
181,55747,0.12199266205363993,0.15599989891052246
182,55829,0.12199266205363993,0.15599989891052246
183,55909,0.1238081966002207,0.15599989891052246
184,55992,0.1238081966002207,0.15599989891052246
185,56072,0.12199266205363993,0.15599989891052246
186,56152,0.12199266205363993,0.15700006484985352
187,56233,0.12131342334983287,0.15700006484985352
188,56315,0.12131342334983287,0.15700006484985352
189,56395,0.12131342334983287,0.15700006484985352
190,56477,0.1262203771778135,0.15799999237060547
191,56560,0.1262203771778135,0.15799999237060547
192,56643,0.11767400458795388,0.15799999237060547
193,56724,0.11888036127374213,0.15799999237060547
194,56805,0.11818513233449561,0.15799999237060547
195,56885,0.12110899110139425,0.15899991989135742
