iters,fevals,fitness
0,0,0.05184909306581635
1,-1,0.05143048433771825
2,-2,0.05275742257619082
3,-3,0.05232663174635779
4,-4,0.053290752411451904
5,-5,0.052381493470513595
6,-6,0.051863023246439245
7,-7,0.05212388903962015
8,-8,0.05326086472168619
9,-9,0.053032398908106765
10,-10,0.053063563144182056
11,-11,0.05342675249547906
12,-12,0.05191660524377322
13,-13,0.05364733858972069
14,-14,0.05292392551550445
15,-15,0.052805028543203056
16,-16,0.051461908262913574
17,-17,0.05267528823633701
18,-18,0.05290605508146327
19,-19,0.05149030715223101
20,-20,0.05364154224436722
21,-21,0.05247936548996994
22,-22,0.05080245060493789
23,-23,0.052119239970715596
24,-24,0.05373316259954481
25,-25,0.05421127342466393
26,-26,0.052295528111625716
27,-27,0.05207324249259374
28,-28,0.052011672791347725
29,-29,0.053498313089920334
30,-30,0.05271874792254294
31,-31,0.053407823714473224
32,-32,0.05248332324324704
33,-33,0.05194646538730642
34,-34,0.05167807145456801
35,-35,0.052961514307767577
36,-36,0.05209050709861392
37,-37,0.05261194739476589
38,-38,0.053025934586938946
39,-39,0.05152539343422928
40,-40,0.05240408716534911
41,-41,0.0515482706636971
42,-42,0.05157840346003502
43,-43,0.05116257744827617
44,-44,0.051759071909618044
45,-45,0.053216445928186897
46,-46,0.05267881471423973
47,-47,0.05180202102250668
48,-48,0.053419687055953166
49,-49,0.05161523322397697
50,-50,0.05355522002769706
51,-51,0.05196100115034466
52,-52,0.0528656912574598
53,-53,0.051264399509910887
54,-54,0.05237339872380457
55,-55,0.05209011858805763
56,-56,0.05266932834444037
57,-57,0.053893185902074
58,-58,0.05280906674794573
59,-59,0.05314488289926482
60,-60,0.0516823050414105
61,-61,0.053514618062610125
62,-62,0.052055892296767485
63,-63,0.05235989197580515
64,-64,0.05300853127116482
65,-65,0.05313655273672871
66,-66,0.052345080029488775
67,-67,0.052068994902886176
68,-68,0.05224643068846997
69,-69,0.052496691155683436
70,-70,0.053093125755840485
71,-71,0.05254798387164501
72,-72,0.05244456642752881
73,-73,0.053694529063340574
74,-74,0.055008136278412244
75,-75,0.05247239749599402
