iters,fevals,fitness,time
0,0,0.0845702383004045,4.572000026702881
1,-1,0.0868887202285556,4.58299994468689
2,-2,0.088662709191951,4.5940001010894775
3,-3,0.08612013069937631,4.602999925613403
4,-4,0.08383734672270596,4.614000082015991
5,-5,0.08680618980402713,4.625
6,-6,0.0864854259219756,4.635999917984009
7,-7,0.09149953907832784,4.647000074386597
8,-8,0.09013910984390255,4.6579999923706055
9,-9,0.08937771368414123,4.668999910354614
10,-10,0.0877695846631176,4.680000066757202
11,-11,0.08980600967148882,4.690999984741211
12,-12,0.09107198806027039,4.700999975204468
13,-13,0.08812623484394504,4.711999893188477
14,-14,0.09192399172844448,4.721999883651733
15,-15,0.08773922658116387,4.73199987411499
16,-16,0.09010765092600403,4.742000102996826
17,-17,0.08623663428135561,4.752000093460083
18,-18,0.0910744832430734,4.763000011444092
19,-19,0.0879043959055266,4.773000001907349
20,-20,0.08737186593477768,4.783999919891357
21,-21,0.0893338763626038,4.79800009727478
22,-22,0.08991573740243286,4.809000015258789
23,-23,0.09204324371253678,4.819000005722046
24,-24,0.08885428886801988,4.828999996185303
25,-25,0.09064255328106331,4.83899998664856
26,-26,0.09281314494972341,4.848999977111816
27,-27,0.09179211043902849,4.858999967575073
28,-28,0.0888528988633309,4.86899995803833
29,-29,0.0923817497242644,4.878999948501587
30,-30,0.09325587132191875,4.888999938964844
31,-31,0.09371394438632222,4.900000095367432
32,-32,0.09078617925303281,4.9100000858306885
33,-33,0.09144182636549934,4.920000076293945
34,-34,0.08959521717146073,4.928999900817871
35,-35,0.08975079909386481,4.938999891281128
36,-36,0.09000293950961256,4.948999881744385
37,-37,0.09070687900630735,4.960000038146973
38,-38,0.09305293231711986,4.971999883651733
39,-39,0.09009531848433033,4.98199987411499
40,-40,0.08840315778628857,4.992000102996826
41,-41,0.09245931060998623,5.003999948501587
42,-42,0.09433488208730634,5.013999938964844
43,-43,0.09238597945665915,5.025000095367432
44,-44,0.09268553066519554,5.0350000858306885
45,-45,0.09416776223369977,5.046000003814697
46,-46,0.09063858825901312,5.056999921798706
47,-47,0.09185683343059793,5.066999912261963
48,-48,0.09632470999169879,5.078000068664551
49,-49,0.09067550338843192,5.088000059127808
50,-50,0.09151030066494213,5.096999883651733
51,-51,0.0938369488216807,5.108000040054321
52,-52,0.09553279466197324,5.118000030517578
53,-53,0.09559415342462997,5.128000020980835
54,-54,0.09237059199094586,5.138000011444092
55,-55,0.09523121567548404,5.148999929428101
56,-56,0.09097767720808257,5.158999919891357
57,-57,0.09553232311119665,5.170000076293945
58,-58,0.09165590770681491,5.180000066757202
59,-59,0.09256685038539822,5.190000057220459
60,-60,0.08954400128267778,5.200000047683716
61,-61,0.09173585291685978,5.210999965667725
62,-62,0.09069495235738274,5.2209999561309814
63,-63,0.09143100736474005,5.230999946594238
64,-64,0.09173636334619222,5.240999937057495
65,-65,0.09450466392368506,5.250999927520752
66,-66,0.09595846303371752,5.259999990463257
67,-67,0.09532460253524414,5.269999980926514
68,-68,0.09330859403630752,5.2809998989105225
