iters,fevals,fitness,time
0,4,0.0651068561231856,0.0009999275207519531
1,29,0.06718469664101677,0.0009999275207519531
2,65,0.0702207121325686,0.0009999275207519531
3,80,0.0661172945458438,0.0009999275207519531
4,95,0.0674842569423205,0.0009999275207519531
5,98,0.06730808381879393,0.0009999275207519531
6,154,0.07502977982485357,0.0009999275207519531
7,168,0.07400665006909578,0.0009999275207519531
8,208,0.06939024234905962,0.0009999275207519531
9,281,0.07256526902623774,0.0009999275207519531
10,302,0.07075524434071835,0.0009999275207519531
11,324,0.06568278755696563,0.0009999275207519531
12,344,0.059494707642815135,0.0009999275207519531
13,349,0.06384470855164444,0.0009999275207519531
14,360,0.06309207470360868,0.0009999275207519531
15,364,0.060201965938912846,0.0009999275207519531
16,378,0.05651648785680218,0.0009999275207519531
17,385,0.06864795673308359,0.0009999275207519531
18,399,0.07081579942480709,0.0009999275207519531
19,424,0.07228164394024014,0.0009999275207519531
20,491,0.06952999116112143,0.0009999275207519531
21,500,0.06937743453538903,0.0009999275207519531
22,501,0.06789850861957211,0.0009999275207519531
23,502,0.06694978752002319,0.0009999275207519531
24,503,0.06885282314894063,0.0009999275207519531
25,504,0.06736978962015334,0.0009999275207519531
26,505,0.06736978962015334,0.0009999275207519531
27,506,0.07282928579460814,0.0009999275207519531
28,507,0.0720735158567218,0.0009999275207519531
29,508,0.0739772990277515,0.0009999275207519531
30,509,0.0677684865399207,0.0009999275207519531
31,510,0.06722901228803815,0.0009999275207519531
32,511,0.0681744720388542,0.0009999275207519531
33,512,0.06790395666069222,0.0009999275207519531
34,513,0.07095921811641288,0.0009999275207519531
35,514,0.06973660824674892,0.0009999275207519531
36,515,0.06940916338913036,0.0009999275207519531
37,516,0.06888785701200333,0.0009999275207519531
38,517,0.07539911288078746,0.0009999275207519531
39,518,0.0765088005727437,0.0009999275207519531
40,519,0.07539911288078746,0.0009999275207519531
41,520,0.07539911288078746,0.0009999275207519531
42,521,0.07398350222696876,0.0009999275207519531
43,522,0.07091058797089585,0.0009999275207519531
44,523,0.070323530481344,0.0009999275207519531
45,524,0.07460878057503656,0.0009999275207519531
46,525,0.07552179096831399,0.0009999275207519531
47,526,0.07429264934951592,0.0009999275207519531
48,527,0.07502357345473804,0.0009999275207519531
49,528,0.07193933489134863,0.0009999275207519531
50,529,0.07236956182409754,0.0009999275207519531
51,530,0.07187894235410305,0.0009999275207519531
52,531,0.06893998805138814,0.0009999275207519531
53,532,0.06658550230355591,0.0009999275207519531
54,533,0.06669296864493061,0.0009999275207519531
55,534,0.06479523674657456,0.0009999275207519531
56,535,0.07302464182921782,0.0009999275207519531
57,536,0.07523685070445273,0.0009999275207519531
58,537,0.07055352726576937,0.0009999275207519531
59,538,0.0716010761186059,0.0009999275207519531
60,539,0.07213947097587625,0.0009999275207519531
61,540,0.07385002044332473,0.0009999275207519531
62,541,0.07257692098417973,0.0009999275207519531
63,542,0.07370449525223233,0.0009999275207519531
64,543,0.07351527972845126,0.0009999275207519531
65,544,0.07473262879128098,0.0009999275207519531
66,545,0.0713411061419425,0.0009999275207519531
67,546,0.07144186819162465,0.0009999275207519531
68,547,0.0697206982026359,0.0009999275207519531
69,548,0.06858732752175624,0.0009999275207519531
70,549,0.06318375906392984,0.0009999275207519531
71,550,0.06490612390622795,0.0009999275207519531
72,551,0.07026566981032802,0.0009999275207519531
73,552,0.06811773427132896,0.0009999275207519531
74,553,0.06908687045865367,0.0009999275207519531
75,554,0.0708004492840458,0.0009999275207519531
76,555,0.06823976381189958,0.0009999275207519531
