iters,fevals,fitness
0,2,211.0
1,4,211.0
2,6,211.0
3,8,211.0
4,10,211.0
5,12,211.0
6,14,211.0
7,16,211.0
8,18,211.0
9,20,211.0
10,22,211.0
11,24,211.0
12,26,211.0
13,28,211.0
14,30,211.0
15,32,211.0
16,34,211.0
17,36,211.0
18,38,211.0
19,40,211.0
20,42,211.0
21,44,211.0
22,46,211.0
23,48,211.0
24,50,211.0
25,52,211.0
26,54,211.0
27,56,211.0
28,58,211.0
29,60,211.0
30,62,211.0
31,64,211.0
32,66,211.0
33,68,211.0
34,70,211.0
35,72,211.0
36,74,211.0
37,76,211.0
38,78,211.0
39,80,211.0
40,82,211.0
41,84,211.0
42,86,211.0
43,88,211.0
44,90,211.0
45,92,211.0
46,94,211.0
47,96,211.0
48,98,211.0
49,100,211.0
50,102,211.0
51,104,211.0
52,106,211.0
53,108,211.0
54,110,211.0
55,112,211.0
56,114,211.0
57,116,211.0
58,118,211.0
59,120,211.0
60,122,211.0
61,124,211.0
62,126,211.0
63,128,211.0
64,130,211.0
65,132,211.0
66,134,211.0
67,136,211.0
68,138,211.0
69,140,211.0
70,142,211.0
71,144,211.0
72,146,211.0
73,148,211.0
74,150,211.0
75,152,211.0
76,154,211.0
77,156,211.0
78,158,211.0
79,160,211.0
80,162,211.0
81,164,211.0
82,166,211.0
83,168,211.0
84,170,211.0
85,172,211.0
86,174,211.0
87,176,211.0
88,178,211.0
89,180,211.0
90,182,211.0
91,184,211.0
92,186,211.0
93,188,211.0
94,190,211.0
95,192,211.0
96,194,211.0
97,196,211.0
98,198,211.0
99,200,211.0
100,202,211.0
101,204,211.0
102,206,211.0
103,208,211.0
104,210,211.0
105,212,211.0
106,214,211.0
107,216,211.0
108,218,211.0
109,220,211.0
110,222,211.0
111,224,211.0
112,226,211.0
113,228,211.0
114,230,211.0
115,232,211.0
116,234,211.0
117,236,211.0
118,238,211.0
119,240,211.0
120,242,211.0
121,244,211.0
122,246,211.0
123,248,211.0
124,250,211.0
125,252,211.0
126,254,211.0
127,256,211.0
128,258,211.0
129,260,211.0
130,262,211.0
131,264,211.0
132,266,211.0
133,268,211.0
134,270,211.0
135,272,211.0
136,274,211.0
137,276,211.0
138,278,211.0
139,280,211.0
140,282,211.0
141,284,211.0
142,286,211.0
143,288,211.0
144,290,211.0
145,292,211.0
146,294,211.0
147,296,211.0
148,298,211.0
149,300,211.0
150,302,211.0
151,304,211.0
152,306,211.0
153,308,211.0
154,310,211.0
155,312,211.0
156,314,211.0
157,316,211.0
158,318,211.0
159,320,211.0
160,322,211.0
161,324,211.0
162,326,211.0
163,328,211.0
164,330,211.0
165,332,211.0
166,334,211.0
167,336,211.0
168,338,211.0
169,340,211.0
170,342,211.0
171,344,211.0
172,346,211.0
173,348,211.0
174,350,211.0
175,352,211.0
176,354,211.0
177,356,211.0
178,358,211.0
179,360,211.0
180,362,211.0
181,364,211.0
182,366,211.0
183,368,211.0
184,370,211.0
185,372,211.0
186,374,211.0
187,376,211.0
188,378,211.0
189,380,211.0
190,382,211.0
191,384,211.0
192,386,211.0
193,388,214.0
194,390,214.0
195,392,214.0
196,394,214.0
197,396,214.0
198,398,214.0
199,400,214.0
200,403,219.0
201,405,219.0
202,407,219.0
203,409,219.0
204,411,219.0
205,413,219.0
206,415,219.0
207,417,219.0
208,419,219.0
209,421,219.0
210,423,219.0
211,425,219.0
212,427,219.0
213,429,219.0
214,431,219.0
215,433,219.0
216,435,219.0
217,437,219.0
218,439,219.0
219,441,219.0
220,443,219.0
221,445,219.0
222,447,219.0
223,449,219.0
224,451,219.0
225,453,219.0
226,455,219.0
227,457,219.0
228,459,219.0
229,461,219.0
230,463,219.0
231,465,219.0
232,467,219.0
233,469,219.0
234,471,219.0
235,473,219.0
236,475,219.0
237,477,219.0
238,479,219.0
239,481,219.0
240,483,219.0
241,485,219.0
242,487,219.0
243,489,219.0
244,491,219.0
245,493,219.0
246,495,219.0
247,497,219.0
248,499,219.0
249,500,219.0
250,501,219.0
251,502,219.0
252,503,219.0
253,504,219.0
254,505,219.0
255,506,219.0
256,507,219.0
257,508,219.0
258,509,219.0
259,510,219.0
260,511,219.0
261,512,219.0
262,513,219.0
263,514,219.0
264,515,219.0
265,516,219.0
266,517,219.0
267,518,219.0
268,519,219.0
269,520,219.0
270,521,219.0
271,522,219.0
272,523,219.0
273,524,219.0
274,525,219.0
275,526,219.0
276,527,219.0
277,528,219.0
278,529,219.0
279,530,219.0
280,531,219.0
281,532,219.0
282,533,219.0
283,534,219.0
284,535,219.0
285,536,219.0
286,537,219.0
287,538,219.0
288,539,219.0
289,540,219.0
290,541,219.0
291,542,219.0
292,543,219.0
293,544,219.0
294,545,219.0
295,546,219.0
296,547,219.0
297,548,219.0
298,549,219.0
299,550,219.0
300,551,219.0
301,552,219.0
302,553,219.0
303,554,219.0
304,555,219.0
305,556,219.0
306,557,219.0
307,558,219.0
308,559,219.0
309,560,219.0
310,561,219.0
311,562,219.0
312,563,219.0
313,564,219.0
314,565,219.0
315,566,219.0
316,567,219.0
317,568,219.0
318,569,219.0
319,570,219.0
320,571,219.0
321,572,219.0
322,573,219.0
323,574,219.0
324,575,219.0
325,576,219.0
326,577,219.0
327,578,219.0
328,579,219.0
329,580,219.0
330,581,219.0
331,582,219.0
332,583,219.0
333,584,219.0
334,585,220.0
335,586,220.0
336,587,220.0
337,588,220.0
338,589,220.0
339,590,220.0
340,591,220.0
341,592,220.0
342,593,220.0
343,594,220.0
344,595,220.0
345,596,220.0
346,597,220.0
347,598,220.0
348,599,220.0
349,600,220.0
350,601,220.0
351,602,220.0
352,603,220.0
353,604,220.0
354,605,220.0
355,606,220.0
