iters,fevals,fitness
0,9776,39.0
1,10727,39.0
2,27309,39.0
3,37074,39.0
4,52522,39.0
5,52626,39.0
6,52732,39.0
7,52835,39.0
8,52939,39.0
9,53046,39.0
10,53152,39.0
11,53257,39.0
12,53365,39.0
13,53471,39.0
14,53576,39.0
15,53681,39.0
16,53787,39.0
17,53890,39.0
18,53997,39.0
19,54102,39.0
20,54209,39.0
21,54315,39.0
22,54420,39.0
23,54524,39.0
24,54629,39.0
25,54734,39.0
26,54840,39.0
27,54945,39.0
28,55049,39.0
29,55153,39.0
30,55258,39.0
31,55361,39.0
32,55467,39.0
33,55570,39.0
34,55677,39.0
35,55783,39.0
36,55886,39.0
37,55991,39.0
38,56095,39.0
39,56200,39.0
40,56303,39.0
41,56409,39.0
42,56512,39.0
43,56615,39.0
44,56721,39.0
45,56826,39.0
46,56929,39.0
47,57035,39.0
48,57142,39.0
49,57246,39.0
50,57354,39.0
51,57459,39.0
52,57563,39.0
53,57666,39.0
54,57768,39.0
55,57873,39.0
56,57975,39.0
57,58080,39.0
58,58185,39.0
59,58290,39.0
60,58395,39.0
61,58499,39.0
62,58603,39.0
63,58706,39.0
64,58812,39.0
65,58916,39.0
66,59021,39.0
67,59124,39.0
68,59230,39.0
69,59336,39.0
70,59441,39.0
71,59545,39.0
72,59649,39.0
73,59753,39.0
74,59857,39.0
75,59963,39.0
76,60068,39.0
77,60172,39.0
78,60277,39.0
79,60379,39.0
80,60483,39.0
81,60586,39.0
82,60694,39.0
83,60800,39.0
84,60906,39.0
85,61009,39.0
86,61114,39.0
87,61217,39.0
88,61321,39.0
89,61423,39.0
90,61524,39.0
91,61629,39.0
92,61734,39.0
93,61838,39.0
94,61942,39.0
95,62049,39.0
96,62155,39.0
97,62260,39.0
98,62366,39.0
99,62467,39.0
100,62575,39.0
101,62678,39.0
102,62785,39.0
103,62891,39.0
104,62994,39.0
105,63100,39.0
106,63204,39.0
107,63311,39.0
108,63414,39.0
109,63517,39.0
110,63623,39.0
111,63729,39.0
112,63833,39.0
113,63940,39.0
114,64043,39.0
115,64148,39.0
116,64253,39.0
117,64360,39.0
118,64466,39.0
119,64571,39.0
120,64675,39.0
121,64780,39.0
122,64884,39.0
123,64989,39.0
124,65093,39.0
125,65199,39.0
126,65303,39.0
127,65408,39.0
128,65511,39.0
129,65614,39.0
130,65718,39.0
131,65822,39.0
132,65927,39.0
133,66029,39.0
134,66135,39.0
135,66241,39.0
136,66348,39.0
137,66451,39.0
138,66552,39.0
139,66658,39.0
140,66764,39.0
141,66871,39.0
142,66976,39.0
143,67082,39.0
144,67188,39.0
145,67293,39.0
146,67399,39.0
147,67503,39.0
148,67607,39.0
149,67710,39.0
150,67813,39.0
151,67918,39.0
152,68022,39.0
153,68128,39.0
154,68230,39.0
155,68333,39.0
156,68434,39.0
157,68540,39.0
158,68644,39.0
159,68746,39.0
160,68852,39.0
161,68957,39.0
162,69060,39.0
163,69166,39.0
164,69272,39.0
165,69376,39.0
166,69481,39.0
167,69585,39.0
168,69691,39.0
169,69793,39.0
170,69897,39.0
171,70002,39.0
172,70105,39.0
173,70208,39.0
174,70313,39.0
175,70418,39.0
176,70524,39.0
177,70628,39.0
178,70734,39.0
179,70840,39.0
180,70944,39.0
181,71049,39.0
182,71154,39.0
183,71261,39.0
184,71366,39.0
185,71471,39.0
186,71577,39.0
187,71682,39.0
188,71787,39.0
189,71888,39.0
190,71994,39.0
191,72099,39.0
192,72202,39.0
193,72303,39.0
194,72408,39.0
195,72512,39.0
196,72619,39.0
197,72724,39.0
198,72829,39.0
199,72933,39.0
200,73038,39.0
201,73143,39.0
202,73249,39.0
203,73355,39.0
204,73459,39.0
205,73563,39.0
206,73668,39.0
207,73772,39.0
208,73874,39.0
209,73979,39.0
210,74081,39.0
211,74185,39.0
212,74290,39.0
213,74396,39.0
214,74502,39.0
215,74604,39.0
216,74708,39.0
217,74811,39.0
218,74913,39.0
219,75017,39.0
220,75121,39.0
221,75225,39.0
222,75329,39.0
223,75433,39.0
224,75539,39.0
225,75645,39.0
226,75746,39.0
227,75853,39.0
228,75959,39.0
229,76063,39.0
230,76168,39.0
231,76273,39.0
232,76377,39.0
233,76484,39.0
234,76588,39.0
235,76693,39.0
236,76799,39.0
237,76902,39.0
238,77007,39.0
239,77113,39.0
240,77217,39.0
241,77323,39.0
242,77431,39.0
243,77537,39.0
244,77642,39.0
245,77749,39.0
246,77852,39.0
247,77958,39.0
248,78064,39.0
249,78168,39.0
250,78274,39.0
251,78376,39.0
252,78481,39.0
253,78585,39.0
254,78689,39.0
255,78791,39.0
256,78896,39.0
257,78999,39.0
258,79101,39.0
259,79208,39.0
260,79313,39.0
261,79419,39.0
262,79526,39.0
263,79628,39.0
264,79732,39.0
265,79838,39.0
266,79940,39.0
267,80047,39.0
268,80151,39.0
269,80257,39.0
270,80362,39.0
271,80468,39.0
272,80572,39.0
273,80677,39.0
274,80779,39.0
275,80882,39.0
276,80986,39.0
277,81092,39.0
278,81194,39.0
279,81298,39.0
280,81403,39.0
281,81507,39.0
282,81613,39.0
283,81717,39.0
284,81824,39.0
285,81929,39.0
286,82037,39.0
287,82142,39.0
288,82249,39.0
289,82353,39.0
290,82456,39.0
291,82560,39.0
292,82667,39.0
293,82773,39.0
294,82876,39.0
295,82980,39.0
296,83083,39.0
297,83189,39.0
298,83294,39.0
299,83398,39.0
300,83505,39.0
301,83608,39.0
302,83715,39.0
303,83823,39.0
304,83926,39.0
305,84032,39.0
306,84140,39.0
307,84246,39.0
308,84350,39.0
309,84456,39.0
310,84560,39.0
311,84666,39.0
312,84771,39.0
313,84874,39.0
314,84980,39.0
315,85084,39.0
316,85187,39.0
317,85292,39.0
318,85396,39.0
319,85503,39.0
320,85610,39.0
321,85715,39.0
322,85820,39.0
323,85928,39.0
324,86034,39.0
325,86138,39.0
326,86244,39.0
327,86347,39.0
328,86453,39.0
329,86558,39.0
330,86662,39.0
331,86768,39.0
332,86873,39.0
333,86980,39.0
334,87083,39.0
335,87187,39.0
336,87289,39.0
337,87394,39.0
338,87501,39.0
339,87606,39.0
340,87710,39.0
341,87815,39.0
342,87917,39.0
343,88025,39.0
344,88130,39.0
345,88236,39.0
346,88338,39.0
347,88443,39.0
348,88547,39.0
349,88655,39.0
350,88758,39.0
351,88865,39.0
352,88970,39.0
353,89074,39.0
354,89179,39.0
355,89282,39.0
356,89387,39.0
357,89492,39.0
358,89598,39.0
359,89701,39.0
360,89803,39.0
361,89904,39.0
362,90010,39.0
363,90116,39.0
364,90223,39.0
365,90328,39.0
366,90434,39.0
367,90541,39.0
368,90645,39.0
369,90750,39.0
370,90855,39.0
371,90960,39.0
372,91063,39.0
373,91168,39.0
374,91273,39.0
375,91379,39.0
376,91485,39.0
377,91588,39.0
378,91695,39.0
379,91803,39.0
380,91911,39.0
381,92017,39.0
382,92123,39.0
383,92228,39.0
384,92332,39.0
385,92439,39.0
386,92544,39.0
387,92646,39.0
388,92751,39.0
389,92856,39.0
390,92961,39.0
391,93068,39.0
392,93177,39.0
393,93281,39.0
394,93388,39.0
395,93492,39.0
396,93598,39.0
397,93704,39.0
398,93809,39.0
399,93913,39.0
400,94018,39.0
401,94124,39.0
402,94227,39.0
403,94332,39.0
404,94439,39.0
405,94543,39.0
406,94648,39.0
407,94752,39.0
408,94857,39.0
409,94962,39.0
410,95070,39.0
411,95174,39.0
412,95279,39.0
413,95385,39.0
414,95489,39.0
415,95593,39.0
416,95696,39.0
417,95800,39.0
418,95903,39.0
419,96005,39.0
420,96111,39.0
421,96216,39.0
422,96323,39.0
423,96424,39.0
424,96529,39.0
425,96635,39.0
426,96741,39.0
427,96846,39.0
428,96950,39.0
429,97056,39.0
430,97160,39.0
431,97266,39.0
432,97373,39.0
433,97476,39.0
434,97583,39.0
435,97687,39.0
436,97792,39.0
437,97895,39.0
438,98000,39.0
439,98104,39.0
440,98209,39.0
441,98316,39.0
442,98419,39.0
443,98523,39.0
444,98630,39.0
445,98736,39.0
446,98840,39.0
447,98947,39.0
448,99053,39.0
449,99160,39.0
450,99266,39.0
451,99370,39.0
452,99475,39.0
453,99580,39.0
454,99685,39.0
455,99790,39.0
456,99894,39.0
457,100001,39.0
458,100105,39.0
459,100211,39.0
460,100318,39.0
461,100422,39.0
462,100527,39.0
463,100633,39.0
464,100737,39.0
465,100840,39.0
466,100944,39.0
467,101048,39.0
468,101154,39.0
469,101258,39.0
470,101360,39.0
471,101463,39.0
472,101569,39.0
473,101675,39.0
474,101781,39.0
475,101888,39.0
476,101993,39.0
477,102098,39.0
478,102202,39.0
479,102306,39.0
480,102414,39.0
481,102519,39.0
482,102623,39.0
483,102726,39.0
484,102832,39.0
485,102936,39.0
486,103040,39.0
487,103146,39.0
488,103250,39.0
489,103354,39.0
490,103459,39.0
491,103562,39.0
492,103668,39.0
493,103772,39.0
494,103874,39.0
495,103980,39.0
496,104084,39.0
497,104189,39.0
498,104294,39.0
499,104399,39.0
500,104502,39.0
501,104607,39.0
502,104710,39.0
503,104816,39.0
504,104922,39.0
505,105027,39.0
506,105132,39.0
507,105236,39.0
508,105341,39.0
509,105444,39.0
510,105550,39.0
511,105659,39.0
512,105761,39.0
513,105867,39.0
514,105971,39.0
515,106076,39.0
516,106183,39.0
517,106287,39.0
518,106392,39.0
519,106497,39.0
520,106605,39.0
521,106709,39.0
522,106815,39.0
523,106918,39.0
524,107022,39.0
525,107127,39.0
526,107231,39.0
