iters,fevals,fitness
0,6804,60.0
1,12381,63.0
2,15010,63.0
3,24883,62.0
4,27822,62.0
5,34763,63.0
6,38954,63.0
7,39268,63.0
8,41578,66.0
9,46276,63.0
10,46801,66.0
11,50371,68.0
12,52474,69.0
13,52579,66.0
14,52685,66.0
15,52789,66.0
16,52893,66.0
17,52999,66.0
18,53103,66.0
19,53209,66.0
20,53315,66.0
21,53422,66.0
22,53527,66.0
23,53632,66.0
24,53738,66.0
25,53842,66.0
26,53947,66.0
27,54050,66.0
28,54155,66.0
29,54261,66.0
30,54368,66.0
31,54472,66.0
32,54575,67.0
33,54681,67.0
34,54789,66.0
35,54894,66.0
36,55000,66.0
37,55105,66.0
38,55209,66.0
39,55315,66.0
40,55418,66.0
41,55522,66.0
42,55629,66.0
43,55735,66.0
44,55842,66.0
45,55946,69.0
46,56050,69.0
47,56156,69.0
48,56261,69.0
49,56368,66.0
50,56473,66.0
51,56576,66.0
52,56682,66.0
53,56786,69.0
54,56893,69.0
55,57002,69.0
56,57108,69.0
57,57210,69.0
58,57315,69.0
59,57421,69.0
60,57525,70.0
61,57627,69.0
62,57732,69.0
63,57837,69.0
64,57942,69.0
65,58045,69.0
66,58150,69.0
67,58254,69.0
68,58360,69.0
69,58466,69.0
70,58568,69.0
71,58673,69.0
72,58777,69.0
73,58882,69.0
74,58988,69.0
75,59094,69.0
76,59199,69.0
77,59304,69.0
78,59412,69.0
79,59518,69.0
80,59622,69.0
81,59729,69.0
82,59834,70.0
83,59939,70.0
84,60043,70.0
85,60146,70.0
86,60254,70.0
87,60360,70.0
88,60464,69.0
89,60570,70.0
90,60674,70.0
91,60779,70.0
92,60882,70.0
93,60986,70.0
94,61091,70.0
95,61199,70.0
96,61303,70.0
97,61409,70.0
98,61516,70.0
99,61623,70.0
100,61729,70.0
101,61833,70.0
102,61940,70.0
103,62045,70.0
104,62151,70.0
105,62255,70.0
106,62359,70.0
107,62464,70.0
108,62568,70.0
109,62671,70.0
110,62774,70.0
111,62880,70.0
112,62983,70.0
113,63090,70.0
114,63196,70.0
115,63301,70.0
116,63406,70.0
117,63514,71.0
118,63619,71.0
119,63723,71.0
120,63828,71.0
121,63934,71.0
122,64040,71.0
123,64143,71.0
124,64248,71.0
125,64353,70.0
126,64457,70.0
127,64562,70.0
128,64668,70.0
129,64774,70.0
130,64879,70.0
131,64984,70.0
132,65089,70.0
133,65193,70.0
134,65299,70.0
135,65404,70.0
136,65508,70.0
137,65615,70.0
138,65719,70.0
139,65823,70.0
140,65929,70.0
141,66036,70.0
142,66139,70.0
143,66245,70.0
144,66349,69.0
145,66453,71.0
146,66557,69.0
147,66662,69.0
148,66769,69.0
149,66873,69.0
150,66976,69.0
151,67081,70.0
152,67186,70.0
153,67288,70.0
154,67390,70.0
155,67495,70.0
156,67602,69.0
157,67710,69.0
158,67814,69.0
159,67918,69.0
160,68023,69.0
161,68129,70.0
162,68236,70.0
163,68342,70.0
164,68447,70.0
165,68549,70.0
166,68651,70.0
167,68757,70.0
168,68859,71.0
169,68963,71.0
170,69067,70.0
171,69170,70.0
172,69272,70.0
173,69378,70.0
174,69484,70.0
175,69591,70.0
176,69697,70.0
177,69804,70.0
178,69906,69.0
179,70009,69.0
180,70113,69.0
181,70222,70.0
182,70327,70.0
183,70432,70.0
184,70538,70.0
185,70643,70.0
186,70752,70.0
187,70859,70.0
188,70963,70.0
189,71066,70.0
190,71172,70.0
191,71279,70.0
192,71385,70.0
193,71492,70.0
194,71596,70.0
195,71703,70.0
196,71810,70.0
197,71915,70.0
198,72016,70.0
199,72121,70.0
200,72227,70.0
201,72330,70.0
202,72435,70.0
203,72541,70.0
204,72647,70.0
205,72751,70.0
206,72857,70.0
207,72961,70.0
208,73067,70.0
209,73173,70.0
210,73281,70.0
211,73385,70.0
212,73490,70.0
213,73597,70.0
214,73702,70.0
215,73805,70.0
216,73911,70.0
217,74015,70.0
218,74120,70.0
219,74225,70.0
220,74331,70.0
221,74435,70.0
222,74539,70.0
223,74643,71.0
224,74745,71.0
225,74848,71.0
226,74955,71.0
227,75060,71.0
228,75165,71.0
229,75269,71.0
230,75372,71.0
231,75477,71.0
232,75580,71.0
233,75684,71.0
234,75792,71.0
235,75898,71.0
236,76002,71.0
237,76107,72.0
238,76209,72.0
239,76315,72.0
240,76422,72.0
241,76526,72.0
242,76633,72.0
243,76740,72.0
244,76846,72.0
245,76951,72.0
246,77055,72.0
247,77158,72.0
248,77263,72.0
249,77366,72.0
250,77470,72.0
251,77575,72.0
252,77680,72.0
253,77786,72.0
254,77894,72.0
255,77999,72.0
256,78104,72.0
257,78212,74.0
258,78315,74.0
259,78422,74.0
260,78528,74.0
261,78634,72.0
262,78738,72.0
263,78843,72.0
264,78947,72.0
265,79050,72.0
266,79155,72.0
267,79261,72.0
268,79364,72.0
269,79469,72.0
270,79575,72.0
271,79678,74.0
272,79783,74.0
