iters,fevals,fitness,time
0,56893,7250.198658976919,0.04200005531311035
1,57010,7250.198658976919,0.042999982833862305
2,57124,7250.198658976919,0.042999982833862305
3,57239,7250.198658976919,0.042999982833862305
4,57360,7149.434873851988,0.042999982833862305
5,57479,7149.434873851988,0.042999982833862305
6,57592,7098.13914440546,0.042999982833862305
7,57701,7140.654720168674,0.042999982833862305
8,57815,7243.766656625194,0.042999982833862305
9,57934,7204.337681703379,0.042999982833862305
10,58056,7204.337681703379,0.042999982833862305
11,58170,7204.337681703379,0.042999982833862305
12,58284,7204.337681703379,0.042999982833862305
13,58399,7133.933155011491,0.04399991035461426
14,58508,7133.933155011491,0.04399991035461426
15,58619,7133.933155011491,0.04399991035461426
16,58738,7133.933155011491,0.04399991035461426
17,58847,7084.397015725752,0.04399991035461426
18,58959,7084.397015725752,0.04399991035461426
19,59072,7084.397015725752,0.04399991035461426
20,59182,7002.4357634959515,0.04399991035461426
21,59298,7017.861136803637,0.04399991035461426
22,59412,6950.960291753198,0.04399991035461426
23,59527,7015.131295807674,0.04399991035461426
24,59641,6973.106177809964,0.04399991035461426
25,59753,7175.852113327932,0.04500007629394531
26,59863,7074.689238817324,0.04500007629394531
27,59983,6989.118739435599,0.04500007629394531
28,60093,6989.118739435599,0.04500007629394531
29,60199,6989.118739435599,0.04500007629394531
30,60315,6905.162968805578,0.04500007629394531
31,60426,7049.72684970782,0.04500007629394531
32,60543,6905.162968805578,0.04500007629394531
33,60652,6905.162968805578,0.04500007629394531
34,60765,6936.760854567886,0.04500007629394531
35,60880,6936.760854567886,0.046000003814697266
36,60993,7111.512213264221,0.046000003814697266
37,61106,6939.347698924906,0.046000003814697266
38,61222,7012.234491209292,0.046000003814697266
39,61335,7245.482467741569,0.046000003814697266
40,61451,7245.482467741569,0.046000003814697266
41,61569,7286.332111211672,0.046000003814697266
42,61678,7286.332111211672,0.046000003814697266
43,61786,7286.332111211672,0.046000003814697266
44,61905,7286.332111211672,0.046000003814697266
45,62022,7098.971843079266,0.04699993133544922
46,62130,7098.971843079266,0.04699993133544922
47,62241,7098.971843079266,0.04699993133544922
48,62347,7017.511105380752,0.04699993133544922
49,62460,6962.586528617254,0.04699993133544922
50,62577,6991.637956054781,0.04699993133544922
51,62683,6991.637956054781,0.04699993133544922
52,62794,6975.906577252961,0.04699993133544922
53,62909,7113.932937940092,0.04699993133544922
54,63023,6966.625921833658,0.04699993133544922
55,63137,7147.87132340771,0.04800009727478027
56,63251,7147.87132340771,0.04800009727478027
57,63359,7042.317343857541,0.04800009727478027
58,63475,7034.598709103603,0.04800009727478027
59,63589,7082.614958277451,0.04800009727478027
60,63711,7082.614958277451,0.04800009727478027
61,63826,7100.617048624111,0.04800009727478027
62,63945,7100.617048624111,0.04800009727478027
63,64056,7100.617048624111,0.04800009727478027
64,64167,7100.617048624111,0.04800009727478027
65,64276,6973.413641245728,0.04800009727478027
66,64390,6946.983743806881,0.04800009727478027
67,64502,7264.799477540819,0.04900002479553223
68,64615,7264.799477540819,0.04900002479553223
69,64729,7264.799477540819,0.04900002479553223
70,64846,7264.799477540819,0.04900002479553223
71,64957,7285.339287315372,0.04900002479553223
72,65073,7066.654920397862,0.04900002479553223
73,65195,7066.654920397862,0.04900002479553223
74,65312,7077.0335868518505,0.04900002479553223
75,65427,7098.532798215732,0.04900002479553223
76,65535,7066.654920397862,0.04900002479553223
77,65649,7066.654920397862,0.04900002479553223
78,65757,7066.654920397862,0.04999995231628418
79,65865,7066.654920397862,0.04999995231628418
80,65973,7096.532184287722,0.04999995231628418
81,66089,7089.431325325395,0.04999995231628418
82,66205,7089.431325325395,0.04999995231628418
83,66326,7086.237120788679,0.04999995231628418
84,66444,7086.237120788679,0.04999995231628418
85,66561,7086.237120788679,0.04999995231628418
86,66675,7032.440314522241,0.04999995231628418
87,66793,7019.848051719869,0.04999995231628418
88,66909,7036.700438333699,0.051000118255615234
89,67029,7045.360898572412,0.051000118255615234
90,67145,7070.734376381312,0.051000118255615234
91,67262,7070.734376381312,0.051000118255615234
92,67373,6991.527354024849,0.051000118255615234
93,67491,7005.138410339777,0.051000118255615234
94,67611,7095.025006669963,0.051000118255615234
95,67723,7095.025006669963,0.051000118255615234
96,67834,7095.025006669963,0.051000118255615234
97,67948,7067.066750623496,0.051000118255615234
98,68064,7067.066750623496,0.051000118255615234
99,68181,7207.023220439477,0.05200004577636719
100,68294,6961.65916030838,0.05200004577636719
101,68407,6928.80186422455,0.05200004577636719
102,68523,6986.991905722707,0.05200004577636719
103,68630,6986.991905722707,0.05200004577636719
104,68736,6986.991905722707,0.05200004577636719
105,68852,6986.991905722707,0.05200004577636719
106,68965,6986.991905722707,0.05200004577636719
107,69079,7068.316378537933,0.05200004577636719
108,69189,7047.891556802882,0.05200004577636719
109,69299,7047.891556802882,0.05299997329711914
110,69405,7047.891556802882,0.05299997329711914
111,69519,7047.891556802882,0.05299997329711914
112,69633,7148.690684249825,0.05299997329711914
113,69749,7148.690684249825,0.05299997329711914
114,69865,7148.690684249825,0.05299997329711914
115,69977,7148.690684249825,0.05299997329711914
116,70089,7148.690684249825,0.05299997329711914
117,70208,7148.690684249825,0.05299997329711914
118,70320,7045.589005853175,0.05299997329711914
119,70433,7143.418653196017,0.05299997329711914
120,70549,7143.418653196017,0.054000139236450195
121,70665,7143.418653196017,0.054000139236450195
122,70777,7143.418653196017,0.054000139236450195
123,70891,7066.197788355284,0.054000139236450195
124,71005,7066.197788355284,0.054000139236450195
125,71126,7102.0207721609,0.054000139236450195
126,71241,7135.636640025742,0.054000139236450195
127,71357,7102.0207721609,0.054000139236450195
128,71473,7115.793200133767,0.054000139236450195
129,71588,7115.793200133767,0.054000139236450195
130,71705,7115.793200133767,0.054000139236450195
131,71817,7119.0578623754145,0.05500006675720215
132,71928,7119.0578623754145,0.05500006675720215
133,72039,7119.0578623754145,0.05500006675720215
134,72159,7146.098842032166,0.05500006675720215
135,72269,7146.098842032166,0.05500006675720215
136,72386,7129.801405888084,0.05500006675720215
137,72507,7129.801405888084,0.05500006675720215
138,72620,7124.592952070686,0.05500006675720215
139,72729,7124.592952070686,0.05500006675720215
140,72842,7124.592952070686,0.05500006675720215
141,72957,7124.592952070686,0.05500006675720215
142,73072,7124.592952070686,0.05500006675720215
143,73189,7124.592952070686,0.0559999942779541
144,73309,7297.747248645816,0.0559999942779541
145,73418,7072.207809473438,0.0559999942779541
146,73532,7072.207809473438,0.0559999942779541
147,73646,7064.112630254476,0.0559999942779541
148,73759,7088.457789499344,0.0559999942779541
149,73874,7088.457789499344,0.0559999942779541
150,73985,7082.7816831367545,0.0559999942779541
151,74105,7128.756998244848,0.0559999942779541
152,74219,7098.53066437721,0.0559999942779541
153,74328,7248.555477677498,0.0559999942779541
154,74443,7248.555477677498,0.056999921798706055
155,74559,7248.555477677498,0.056999921798706055
156,74669,7181.379620927544,0.056999921798706055
157,74781,7181.379620927544,0.056999921798706055
158,74898,7181.379620927544,0.056999921798706055
159,75014,7135.601602829036,0.056999921798706055
160,75123,7135.601602829036,0.056999921798706055
161,75238,7108.264614969114,0.056999921798706055
162,75353,7055.1598926818615,0.056999921798706055
163,75473,7055.1598926818615,0.056999921798706055
164,75584,7055.1598926818615,0.056999921798706055
165,75700,7055.64356754691,0.056999921798706055
166,75809,7096.493211017013,0.05800008773803711
167,75919,7044.6811872275,0.05800008773803711
168,76037,7004.568019552084,0.05800008773803711
169,76149,7099.642281763693,0.05800008773803711
170,76265,7093.707789452271,0.05800008773803711
171,76387,7093.707789452271,0.05800008773803711
172,76500,7070.238432780754,0.05800008773803711
173,76616,7070.238432780754,0.05800008773803711
174,76729,7070.238432780754,0.05800008773803711
175,76844,7153.250748113362,0.05800008773803711
176,76957,7070.238432780754,0.05800008773803711
177,77066,7043.790999519221,0.05900001525878906
178,77175,7234.435108400605,0.05900001525878906
179,77292,7029.61612876413,0.05900001525878906
180,77407,7136.359403434989,0.05900001525878906
181,77528,7136.359403434989,0.05900001525878906
