iters,fevals,fitness,time
0,66107,6370.141036148885,0.07200002670288086
1,66237,6382.325794233053,0.07200002670288086
2,66368,6383.40767182236,0.07200002670288086
3,66500,6383.40767182236,0.07299995422363281
4,66634,6334.410112843365,0.07299995422363281
5,66768,6334.410112843365,0.07299995422363281
6,66901,6327.493455813681,0.07299995422363281
7,67029,6319.228016140935,0.07299995422363281
8,67161,6331.624783612681,0.07299995422363281
9,67295,6363.887735021036,0.07399988174438477
10,67425,6348.599944476061,0.07399988174438477
11,67559,6348.599944476061,0.07399988174438477
12,67691,6386.482515639244,0.07399988174438477
13,67824,6329.350305963715,0.07399988174438477
14,67955,6329.350305963715,0.07500004768371582
15,68087,6329.350305963715,0.07500004768371582
16,68218,6329.350305963715,0.07500004768371582
17,68350,6400.990097845245,0.07500004768371582
18,68484,6399.731923755088,0.07500004768371582
19,68615,6329.055947845636,0.07500004768371582
20,68745,6361.499488855755,0.07599997520446777
21,68878,6418.980252055329,0.07599997520446777
22,69010,6361.499488855755,0.07599997520446777
23,69144,6361.499488855755,0.07599997520446777
24,69277,6349.3872762392575,0.07599997520446777
25,69411,6335.998576754136,0.07599997520446777
26,69543,6341.078794896914,0.07699990272521973
27,69677,6328.977015750924,0.07699990272521973
28,69813,6348.30050389777,0.07699990272521973
29,69943,6354.2644667606155,0.07699990272521973
30,70075,6354.2644667606155,0.07699990272521973
31,70207,6354.2644667606155,0.07699990272521973
32,70339,6354.2644667606155,0.07699990272521973
33,70472,6354.2644667606155,0.07800006866455078
34,70604,6358.627011998954,0.07800006866455078
35,70734,6354.2644667606155,0.07800006866455078
36,70861,6354.2644667606155,0.07800006866455078
37,70996,6354.2644667606155,0.07800006866455078
38,71129,6354.2644667606155,0.07800006866455078
39,71260,6318.981789088063,0.07899999618530273
40,71393,6319.179843016095,0.07899999618530273
41,71525,6323.569201567499,0.07899999618530273
42,71656,6316.405619929145,0.07899999618530273
43,71787,6340.0607200219565,0.07899999618530273
44,71921,6325.199585656953,0.07899999618530273
45,72056,6324.367423343741,0.07899999618530273
46,72191,6340.544227566381,0.07999992370605469
47,72325,6353.12437081898,0.07999992370605469
48,72459,6353.12437081898,0.07999992370605469
49,72592,6353.12437081898,0.07999992370605469
50,72723,6279.293270579658,0.07999992370605469
51,72856,6288.476896383469,0.08100008964538574
52,72988,6278.176597561709,0.08100008964538574
53,73121,6358.938806339404,0.08100008964538574
54,73253,6358.938806339404,0.08100008964538574
55,73385,6358.938806339404,0.08100008964538574
56,73518,6364.644594787166,0.0820000171661377
57,73651,6364.644594787166,0.0820000171661377
58,73784,6364.644594787166,0.0820000171661377
59,73916,6325.646156819875,0.0820000171661377
60,74046,6344.603780023029,0.08299994468688965
61,74178,6344.603780023029,0.08299994468688965
62,74309,6349.33928694821,0.08299994468688965
63,74442,6357.711376485537,0.08299994468688965
64,74573,6344.603780023029,0.08299994468688965
65,74704,6387.573757307453,0.08299994468688965
66,74837,6387.573757307453,0.0839998722076416
67,74970,6362.510812387195,0.0839998722076416
68,75104,6319.790002377052,0.0839998722076416
69,75234,6379.102632754657,0.0839998722076416
70,75366,6379.102632754657,0.0839998722076416
71,75500,6342.333847547535,0.0839998722076416
72,75630,6360.515214462842,0.0839998722076416
73,75763,6360.515214462842,0.08500003814697266
74,75892,6382.625336699647,0.08500003814697266
75,76024,6382.625336699647,0.08500003814697266
76,76158,6382.625336699647,0.08500003814697266
77,76289,6382.625336699647,0.08500003814697266
78,76420,6382.625336699647,0.08500003814697266
79,76547,6293.039132212685,0.08500003814697266
80,76677,6357.438934211794,0.08599996566772461
81,76813,6357.438934211794,0.08599996566772461
82,76948,6313.9324568012735,0.08599996566772461
83,77078,6370.877354852604,0.08599996566772461
84,77213,6313.9324568012735,0.08599996566772461
85,77347,6334.826960179823,0.08599996566772461
86,77478,6330.04788540286,0.08599996566772461
87,77609,6398.898042580913,0.08699989318847656
88,77741,6335.224918840542,0.08699989318847656
89,77875,6335.224918840542,0.08699989318847656
90,78008,6299.181499114161,0.08699989318847656
91,78142,6323.080071642794,0.08699989318847656
92,78275,6316.995971294678,0.08699989318847656
93,78406,6310.157286884431,0.08800005912780762
94,78540,6330.741834085175,0.08800005912780762
95,78674,6341.720198462247,0.08800005912780762
96,78807,6330.741834085175,0.08800005912780762
97,78939,6333.551361926652,0.08800005912780762
98,79074,6344.921526095822,0.08800005912780762
99,79208,6327.3174954238375,0.08800005912780762
100,79340,6323.67032635173,0.08899998664855957
101,79476,6364.826214629526,0.08899998664855957
102,79608,6323.67032635173,0.08899998664855957
103,79740,6360.093365995922,0.08899998664855957
104,79872,6395.534074663072,0.08899998664855957
105,80003,6323.9911879262745,0.08899998664855957
106,80135,6356.665958027747,0.08999991416931152
107,80268,6339.142886758825,0.08999991416931152
108,80401,6332.541339867446,0.08999991416931152
109,80532,6332.541339867446,0.08999991416931152
110,80663,6332.541339867446,0.08999991416931152
111,80796,6352.636811259263,0.08999991416931152
112,80929,6352.636811259263,0.09100008010864258
113,81059,6410.772149693971,0.09100008010864258
114,81192,6410.772149693971,0.09100008010864258
115,81323,6468.899856193843,0.09100008010864258
116,81454,6468.899856193843,0.09100008010864258
117,81585,6413.385291439073,0.09100008010864258
118,81718,6424.572588004371,0.09100008010864258
119,81851,6413.385291439073,0.09200000762939453
120,81982,6413.385291439073,0.09200000762939453
121,82114,6413.385291439073,0.09200000762939453
122,82245,6395.55149143459,0.09200000762939453
123,82378,6395.55149143459,0.09200000762939453
124,82510,6370.263833603439,0.09200000762939453
125,82641,6356.858963098792,0.09299993515014648
126,82773,6353.6743260988615,0.09299993515014648
127,82904,6371.156699905487,0.09299993515014648
128,83037,6371.156699905487,0.09299993515014648
129,83171,6398.585722886763,0.09299993515014648
130,83303,6398.585722886763,0.09299993515014648
131,83435,6359.314062952017,0.09299993515014648
132,83568,6329.689429781042,0.09399986267089844
133,83700,6329.689429781042,0.09399986267089844
134,83834,6324.220617171471,0.09399986267089844
135,83965,6363.73635775888,0.09399986267089844
136,84098,6346.72735700133,0.09399986267089844
137,84230,6370.64375245139,0.09399986267089844
138,84362,6346.72735700133,0.09399986267089844
139,84497,6379.8647627302225,0.09500002861022949
140,84629,6334.809535685651,0.09500002861022949
141,84762,6322.443452825161,0.09500002861022949
142,84896,6329.805608916465,0.09500002861022949
143,85027,6312.739202362098,0.09500002861022949
144,85158,6330.729313650488,0.09500002861022949
145,85291,6348.949239644493,0.09500002861022949
146,85424,6348.386497299848,0.09599995613098145
147,85555,6348.386497299848,0.09599995613098145
148,85684,6381.2294121100385,0.09599995613098145
149,85814,6377.930991976303,0.09599995613098145
